householdId;personId;sex;age;license;car_avail;employed
4095000014300;929687500;m;63;yes;always;true
4095000014300;1552481900;f;61;yes;sometimes;true
4095000025400;1091854000;f;34;yes;always;true
4095000042600;885565200;f;71;yes;always;false
4095000051900;904176800;m;23;yes;always;true
4095000053300;1139857100;m;74;yes;always;true
4095000053300;1592516700;f;73;no;never;false
4095000058800;1015005600;f;4;no;never;false
4095000058800;1205297600;f;38;yes;always;true
4095000058800;1270653400;m;47;yes;sometimes;true
4095000058800;1532075300;f;8;no;never;false
4095000081100;1596205100;f;56;yes;sometimes;true
4095000109400;766808700;f;6;no;never;false
4095000109400;1022487500;f;41;no;never;true
4095000109400;1099528600;m;62;yes;sometimes;true
4095000128900;1359737400;f;59;yes;always;true
4095000143200;1307656400;f;22;no;never;true
4095000143200;1608085900;m;22;no;never;true
4095000146300;1385205500;m;57;yes;always;true
4095000188700;1518671100;f;73;no;never;false
4095000190900;1351007800;m;35;yes;sometimes;true
4095000195900;1008991800;f;69;no;never;false
4095000219100;913294300;f;25;yes;always;true
4095000219100;918392800;m;30;yes;always;true
4095000219100;1259006700;f;5;no;never;false
4095000219100;1429786700;f;56;yes;never;false
4095000219100;1523507100;m;55;yes;always;true
4095000228000;1480511700;m;82;no;never;false
4095000233900;1048204700;f;80;no;never;false
4095000233900;1385708600;m;86;yes;always;false
4095000237600;1037270300;m;81;yes;never;false
4095000243100;766712400;f;39;yes;always;true
4095000243100;1306115400;m;47;yes;always;true
4095000269800;1046999700;m;51;yes;always;false
4095000269800;1437781400;f;59;yes;always;false
4095000272500;1328429700;m;61;yes;always;true
4095000272500;1471347200;f;24;yes;sometimes;true
4095000272500;1584318600;f;56;yes;always;true
4095000272700;797582200;f;62;no;never;false
4095000272700;932522700;m;57;yes;always;true
4095000297300;1203125300;m;45;yes;never;true
4095000297300;1609337300;f;34;no;never;false
4095000299000;1431209200;m;49;yes;always;true
4095000306000;882333200;f;26;yes;always;true
4095000308900;1038176800;m;10;no;never;false
4095000308900;1341769100;m;50;yes;always;true
4095000308900;1384188400;f;48;yes;sometimes;true
4095000308900;1495853500;m;21;yes;always;true
4095000310800;1199619400;f;7;no;never;false
4095000310800;1426260400;f;2;no;never;false
4095000310800;1458182500;m;37;yes;always;true
4095000321500;966583700;f;62;no;never;false
4095000350800;891099000;f;79;yes;always;false
4095000351300;990803600;f;51;no;never;true
4095000364200;997577300;m;59;yes;always;true
4095000364200;1516478000;f;58;yes;always;false
4095000364200;1536129700;m;26;no;never;true
4095000365200;788835200;f;14;no;never;false
4095000365200;812504800;f;42;yes;always;true
4095000365200;868078900;m;0;no;never;false
4095000365200;1327141400;m;41;yes;always;true
4095000365200;1377726500;m;18;no;never;true
4095000368000;877996900;f;37;yes;sometimes;true
4095000368000;1067288800;m;16;no;never;false
4095000371200;889165800;f;54;yes;always;true
4095000371200;1099500100;m;61;yes;always;true
4095000379300;1230223500;m;46;yes;always;true
4095000388100;1206842200;f;23;yes;sometimes;false
4095000388100;1493606500;m;57;yes;always;true
4095000401600;956155200;f;41;yes;sometimes;true
4095000401600;1036014900;m;39;yes;always;true
4095000419500;806805000;m;26;yes;always;false
4095000419500;1144045100;f;23;no;never;true
4095000429700;1523027500;f;48;yes;always;true
4099000007400;901081900;f;42;no;never;true
4099000007400;1095525700;m;47;yes;always;true
4099000007400;1149233300;m;17;no;never;true
4099000007400;1555110700;m;14;no;never;false
4100000005700;803270700;f;26;yes;always;true
4100000005700;1073340000;m;27;no;never;false
4100000005700;1536761000;f;0;no;never;false
4100000009000;996826900;m;52;yes;sometimes;true
4100000009000;1035473800;m;15;no;never;true
4100000009000;1129371800;m;44;yes;sometimes;false
4100000009001;996826901;m;52;yes;always;false
4100000009001;1035473801;m;15;no;never;true
4100000009001;1129371801;m;44;yes;sometimes;true
4100000009001;1199097301;f;48;yes;always;true
4100000009300;1221127200;m;69;yes;always;false
4100000009300;1591652000;f;62;yes;always;true
4100000014700;1423251700;f;68;yes;always;false
4100000014700;1606901100;m;71;yes;always;false
4100000020000;1293367700;m;36;no;never;true
4100000092200;1385029300;f;27;yes;always;true
4100000097300;928949800;f;12;no;never;false
4100000097300;1067348100;f;42;no;never;true
4100000097300;1144418300;m;45;yes;always;true
4100000097300;1183143100;f;10;no;never;false
4100000097300;1339942300;f;7;no;never;false
4100000097300;1489616100;m;9;no;never;false
4100000103500;1139451600;m;58;yes;always;true
4100000103500;1528117200;f;51;no;never;false
4100000114600;1024597400;f;52;yes;always;true
4100000114600;1168504700;m;60;yes;always;true
4104000034300;1388186900;f;43;yes;sometimes;true
4104000046100;961264900;f;67;no;never;false
4104000050100;1409600800;f;24;no;never;true
4104000050100;1418545500;m;7;no;never;false
4104000052900;804709300;f;25;no;never;true
4104000052900;1103351800;m;30;yes;always;true
4104000056900;929591300;m;63;yes;always;true
4104000057000;1485424000;f;85;no;never;false
4104000079600;827199500;f;11;no;never;false
4104000079600;835159300;f;15;no;never;true
4104000079600;1386726100;f;42;no;never;true
4104000079600;1439119500;m;43;yes;always;true
4104000094900;1014242800;f;72;yes;always;false
4107000000300;1197565400;f;11;no;never;false
4107000000300;1487380700;m;54;yes;always;true
4107000000300;1587535900;f;44;yes;always;true
4107000000700;934614700;m;59;yes;always;true
4107000007200;1274841500;f;29;yes;sometimes;true
4107000007200;1513395100;m;32;yes;always;true
4107000007300;885177200;f;34;no;never;true
4107000007300;1147787000;m;32;yes;sometimes;true
4107000007300;1151097500;f;1;no;never;false
4107000007300;1528793400;f;4;no;never;false
4107000009300;844237200;f;26;no;never;true
4107000009300;1203492700;m;59;yes;always;true
4107000009300;1461129000;f;57;yes;always;false
4107000013200;856410300;f;51;yes;always;true
4107000042900;1483670000;f;52;yes;never;true
4108000005900;1448672300;f;52;yes;always;true
4109000015700;1080699600;m;71;no;never;false
4109000017300;1308089600;f;69;yes;always;false
4110000006800;1255457900;f;78;yes;never;false
4110000020900;935162800;m;47;yes;always;true
4110000026900;1070871600;f;21;no;never;true
4110000026900;1105178900;f;58;yes;always;true
4110000026900;1526226900;m;59;yes;always;true
4110000035000;963853200;m;61;yes;always;true
4110000035000;1527198700;m;31;yes;always;true
4110000036800;1243475700;m;36;no;never;true
4110000039100;915402900;f;23;no;never;true
4110000039100;1023908000;f;50;yes;always;true
4110000039100;1437080700;m;53;yes;sometimes;false
4111000004900;1083194600;f;22;no;never;false
4111000004900;1345421400;f;47;no;never;true
4111000016600;1075262400;f;29;yes;always;true
4111000016600;1094316100;m;35;yes;always;true
4111000020300;1534998000;f;46;yes;sometimes;true
4111000020400;1278429200;f;42;yes;always;false
4111000023100;1118828400;f;63;yes;always;true
4111000058500;972181900;f;81;no;never;false
4111000062700;828783800;f;32;yes;always;true
4111000062700;1256322400;m;27;no;never;true
4112000004300;961312800;m;48;yes;always;true
4112000004300;1186344800;f;40;yes;always;true
4112000004300;1249574400;f;10;no;never;false
4112000004300;1400081300;m;8;no;never;false
4112000008600;1478592500;m;55;no;never;false
4112000028100;973946200;f;30;yes;sometimes;true
4112000028100;982262700;f;61;yes;always;true
4112000028100;1577560000;m;58;yes;always;true
4113000009200;1191066000;f;46;yes;always;true
4113000009200;1408134100;m;47;yes;always;false
4113000009500;1465067400;f;88;no;never;false
4113000012400;1248901200;m;75;yes;always;true
4113000012400;1443178000;m;30;yes;always;true
4113000016200;812176400;m;26;yes;always;true
4113000016200;903429100;f;55;yes;always;true
4113000024400;1063422700;m;57;yes;always;true
4113000024400;1367265200;f;58;yes;always;true
4113000024600;1126665900;m;64;yes;always;true
4113000024600;1464168100;f;60;no;never;true
4114000014700;783645800;m;73;yes;always;false
4114000014700;984073800;f;70;yes;never;false
4114000014700;1609506000;f;44;no;never;true
4114000020700;787913500;m;53;yes;always;true
4114000020700;1353755900;f;50;yes;always;true
4114000024900;908085200;f;60;yes;always;true
4114000024900;1222049400;m;63;yes;always;true
4114000030100;981417900;m;5;no;never;false
4114000030100;1202561500;m;41;yes;sometimes;true
4114000030100;1231858900;f;39;no;never;false
4114000042000;1091587900;f;68;yes;always;false
4115000000100;864823200;f;78;no;never;false
4115000000100;1351198400;f;77;yes;always;false
4115000000100;1496482000;m;79;yes;always;false
4115000004800;1208971600;f;33;yes;always;true
4115000004800;1542759400;m;47;no;never;false
4115000012000;860025300;f;10;no;never;false
4115000012000;916098100;f;13;no;never;false
4115000012000;1565337200;m;18;yes;sometimes;false
4115000029100;1119552800;f;76;no;never;false
4119000006200;926725800;f;43;yes;always;true
4119000008300;1083773200;f;40;yes;always;true
4120000001700;1051494400;f;32;yes;always;false
4120000001700;1551347700;m;37;yes;always;true
4120000013000;840757700;m;42;yes;always;true
4120000013000;1108045900;f;42;yes;always;true
4120000013000;1160396200;m;10;no;never;false
4120000013000;1426026100;m;11;no;never;false
4120000013001;840757701;m;42;yes;always;true
4120000013001;962004301;m;2;no;never;false
4120000013001;1108045901;f;42;yes;sometimes;true
4120000013001;1160396201;m;10;no;never;false
4120000013001;1426026101;m;11;no;never;false
4120000013001;1465152101;m;7;no;never;false
4120000042800;1044309900;m;65;yes;always;true
4121000006000;965274900;f;34;yes;never;true
4121000006000;1399638800;m;36;yes;always;true
4121000016800;806079100;f;57;yes;always;false
4121000016801;806079101;f;57;yes;always;true
4121000020500;1309438000;m;55;yes;always;true
4121000027500;1494915000;f;47;yes;always;false
4121000028500;1020187100;f;32;yes;always;true
4121000028500;1127407900;m;2;no;never;false
4121000028500;1186297400;m;34;yes;always;true
4121000050200;875793100;f;79;yes;always;false
4121000050200;1129892600;m;80;no;never;false
4121000052600;1414879500;f;48;yes;always;true
4121000057100;828614000;m;60;yes;always;true
4121000057100;1023489200;f;52;no;never;true
4121000064500;1324180800;f;31;yes;always;true
4121000064500;1365893100;m;31;yes;always;true
4121000073700;892612700;f;71;yes;always;false
4121000077300;1355313800;m;34;yes;always;true
4121000078400;814995300;m;57;yes;always;true
4122000021300;1091413100;f;47;no;never;false
4123000001900;1598979000;f;55;yes;always;true
4123000021700;1248778200;f;79;no;never;false
4123000021700;1282411400;m;52;no;never;false
4123000025700;1107498400;f;56;yes;always;false
4123000025700;1528399900;f;29;no;never;true
4123000031300;1414276200;m;43;yes;sometimes;true
4123000031900;826274900;f;0;no;never;false
4123000031900;968595900;m;28;yes;always;false
4123000039200;1114628300;m;74;yes;always;false
4123000039200;1559928700;f;75;yes;always;false
4123000047500;1347151200;f;66;no;never;false
4123000052600;1277568200;m;25;yes;always;true
4123000052600;1508551600;f;53;no;never;true
4123000059300;1101592500;f;6;no;never;false
4123000059300;1139879200;f;3;no;never;false
4123000059300;1378912600;f;28;yes;sometimes;true
4123000059300;1565221100;f;58;yes;never;true
4123000103400;889476300;f;81;yes;always;false
4123000107700;962253200;f;10;no;never;false
4123000107700;1001049500;m;43;yes;sometimes;true
4123000107700;1152943500;f;9;no;never;false
4123000107700;1211197900;f;43;yes;always;true
4123000107700;1262123400;f;14;no;never;false
4123000115200;1589471800;f;75;no;never;false
4123000122100;840860600;f;50;yes;never;true
4123000122100;1099451800;m;47;yes;always;true
4123000157200;816530000;f;70;yes;always;false
4123000171600;1091983300;f;64;yes;always;true
4123000171600;1267568400;m;66;yes;always;false
4123000176400;874029000;m;57;yes;always;true
4123000176400;1597002000;f;55;yes;always;true
4123000177100;1171782800;f;74;yes;always;false
4123000177100;1335726400;m;75;no;never;false
4123000177500;1143612900;m;33;yes;sometimes;true
4123000184000;839431200;f;36;yes;always;true
4123000184000;1004774000;f;8;no;never;false
4123000184000;1346573900;f;5;no;never;false
4123000184000;1368348700;f;10;no;never;false
4123000184000;1583345300;m;41;yes;always;true
4123000190400;1054322900;m;18;no;never;true
4123000190400;1448513400;f;54;yes;never;true
4123000201700;855437400;m;4;no;never;false
4123000201700;922576600;m;8;no;never;false
4123000201700;1156269800;f;6;no;never;false
4123000201700;1161204600;f;4;no;never;false
4123000201700;1301026000;f;31;yes;always;true
4123000201700;1492944100;m;41;yes;always;false
4123000218800;1121840800;f;50;yes;always;false
4123000218800;1599671000;m;15;no;never;false
4123000218800;1616081200;m;55;yes;always;true
4123000234600;1065560900;f;56;yes;never;true
4123000243000;1545984800;f;54;yes;always;true
4123000261700;975232300;m;85;no;never;false
4123000265400;962994300;m;52;yes;always;true
4123000266200;919835000;m;10;no;never;false
4123000266200;959302100;f;1;no;never;false
4123000266200;985428900;f;5;no;never;false
4123000266200;1043945000;m;5;no;never;false
4123000266200;1046802900;f;34;yes;always;false
4123000266200;1113046800;m;34;yes;always;true
4123000266200;1200792400;m;61;no;never;true
4123000266200;1208106600;f;59;yes;sometimes;true
4123000266200;1256110300;m;35;yes;always;true
4123000266200;1263642000;f;8;no;never;false
4123000266200;1276333100;f;33;yes;always;true
4123000266200;1433450600;m;8;no;never;false
4123000289600;765309100;f;47;no;never;true
4123000289600;833385700;f;17;no;never;false
4123000289600;1380322800;m;23;yes;always;true
4123000289600;1489508800;m;52;yes;always;false
4123000290600;1348093700;f;85;no;never;false
4131000007900;792324500;f;35;yes;sometimes;true
4131000007900;1038583500;m;38;yes;always;true
4131000007900;1607134700;m;3;no;never;false
4131000013800;1091828100;f;38;yes;always;true
4131000018900;1083777600;f;57;yes;never;true
4131000022400;1292827600;f;68;no;never;false
4131000027100;891750100;f;43;yes;always;true
4131000027100;1057409900;f;11;no;never;false
4131000027100;1481240700;m;10;no;never;false
4131000039400;927928200;m;1;no;never;false
4131000039400;1140406000;f;4;no;never;false
4131000039400;1430918900;m;38;yes;always;true
4131000039400;1605028100;f;35;yes;sometimes;true
4131000042300;787982600;m;68;yes;always;false
4131000042300;1478231100;f;67;yes;always;false
4131000047200;1513483200;m;77;yes;always;false
4131000047201;1513483201;m;77;yes;always;true
4131000057700;1288424300;f;30;no;never;false
4131000057700;1428349200;m;31;yes;always;true
4131000057700;1556424200;f;0;no;never;false
4131000075900;886976800;f;27;yes;always;true
4131000075900;1253562200;f;51;yes;always;true
4131000087100;915118600;f;49;yes;always;true
4131000087100;916544500;f;15;no;never;true
4131000087100;1132453100;m;17;no;never;true
4131000087100;1139224300;m;51;yes;always;true
4131000107900;850605600;f;59;yes;always;true
4131000107900;929457200;f;20;no;never;true
4131000107900;1160864200;f;18;no;never;true
4131000109300;1119178100;f;66;yes;always;false
4131000109300;1409215800;f;29;no;never;false
4131000109300;1437961900;m;69;yes;always;true
4132000001300;971561200;f;36;yes;always;true
4132000001300;1588464500;m;37;yes;always;true
4132000004300;1299517000;m;57;yes;always;true
4132000012000;764375600;f;46;yes;always;false
4132000012000;1440977700;m;45;yes;always;true
4132000022700;1455277200;f;44;yes;always;false
4132000023100;985899400;m;42;yes;always;true
4132000023500;1181620000;m;30;yes;always;true
4132000023500;1609224600;f;24;yes;always;true
4132000027000;1183980300;m;44;yes;sometimes;true
4132000032300;767443200;f;67;no;never;false
4132000032300;1444734700;m;67;yes;always;false
4132000040000;890676500;f;68;yes;always;false
4133000040201;880408301;f;83;no;never;false
4133000040201;1221732401;m;60;yes;always;true
4134000016400;850794600;f;52;yes;always;true
4134000032400;1458455700;m;43;yes;always;true
4134000036400;1250135400;m;62;yes;always;true
4134000036400;1398753800;f;57;yes;always;false
4134000048000;1283219600;m;45;yes;always;true
4135000022300;835503700;m;7;no;never;false
4135000022300;1325671400;f;39;yes;always;false
4135000034700;1573101500;f;47;yes;sometimes;true
4135000042700;780522800;f;61;yes;always;true
4135000042700;1443330900;m;60;yes;always;true
4135000048600;1111348200;m;62;yes;always;true
4135000048600;1390175100;f;18;yes;sometimes;true
4135000064800;1059822100;f;35;yes;always;true
4135000064800;1214131400;m;36;yes;always;true
4136000007100;1370866600;m;24;yes;sometimes;true
4136000046900;1569407200;m;53;yes;always;true
4138000000500;793557700;m;69;yes;always;false
4138000000500;1353077700;f;71;no;never;false
4138000000501;793557701;m;69;yes;always;false
4138000000501;1353077701;f;71;no;never;false
4138000002200;778587800;m;9;no;never;false
4138000002200;862120000;m;7;no;never;false
4138000002200;1432381800;m;40;yes;always;true
4138000002200;1528936300;f;40;yes;always;true
4138000003500;1180450500;f;48;yes;always;true
4138000003500;1419564100;m;51;yes;sometimes;true
4138000003500;1520143300;m;9;no;never;false
4138000005300;1132717300;m;37;yes;always;true
4138000005300;1217916000;f;69;yes;always;false
4138000005300;1353367200;m;66;no;never;false
4138000026300;1004420700;f;51;yes;sometimes;true
4138000026300;1507719900;m;55;no;never;true
4139000002101;1430478201;f;25;yes;always;true
4139000002101;1455895101;m;31;yes;always;true
4139000051400;946026700;m;51;yes;always;false
4139000051400;1116692500;m;20;yes;always;true
4139000051400;1340637000;f;46;yes;always;true
4139000051400;1373861200;m;17;no;never;true
4139000056600;962294800;f;2;no;never;false
4139000056600;1313205600;m;4;no;never;false
4139000056600;1469168200;f;37;yes;always;true
4139000056600;1553071700;m;36;yes;always;true
4139000092900;883591800;f;57;yes;always;true
4139000146100;1234550600;m;52;yes;always;true
4139000162400;991355100;m;54;yes;always;false
4139000162400;1224228300;f;53;yes;always;true
4139000162400;1329143000;m;26;yes;always;true
4139000162401;991355101;m;54;yes;always;true
4139000177100;1603218100;m;15;no;never;true
4139000177101;1169979801;f;49;yes;always;true
4139000177101;1332422901;m;16;no;never;false
4139000177101;1603218101;m;15;no;never;true
4139000181600;1136434700;m;40;yes;always;true
4139000186900;1040934500;m;28;yes;always;true
4139000197400;1065846400;m;87;yes;always;false
4139000199600;995767000;f;9;no;never;false
4139000199600;1377250000;f;3;no;never;false
4139000199600;1578725800;f;38;yes;never;true
4139000199601;862544101;m;48;no;never;false
4139000199601;995767001;f;9;no;never;false
4139000199601;1377250001;f;3;no;never;false
4139000199601;1578725801;f;38;yes;always;true
4139000207300;1038371900;m;57;no;never;true
4139000207300;1369764500;m;19;yes;always;true
4139000233900;850819100;m;48;yes;always;true
4140000036900;1160342500;m;44;yes;always;true
4140000075200;1233063400;m;31;yes;sometimes;true
4140000075200;1426147700;m;62;yes;always;false
4140000075200;1556036400;f;29;yes;sometimes;true
4140000075201;1556036401;f;29;no;never;true
4141000019800;1316169900;m;55;yes;always;true
4141000019800;1613659200;f;47;yes;always;true
4141000022100;981343200;m;57;yes;always;true
4141000022100;999273000;f;55;yes;sometimes;false
4141000022800;1267930300;m;56;yes;always;true
4141000036300;956836800;m;50;yes;always;true
4141000039000;836182100;f;18;no;never;true
4141000039000;912427100;m;38;yes;sometimes;true
4141000039000;1246764800;f;36;yes;always;true
4141000039000;1477962800;m;15;no;never;true
4141000041300;1052134200;f;72;yes;always;false
4141000061200;837090000;f;78;yes;always;false
4141000061200;1407982600;m;83;yes;always;false
4141000104500;927622500;f;31;yes;always;false
4141000104500;1437352100;m;36;yes;always;true
4141000104600;1015738200;f;32;yes;always;true
4141000104600;1233118400;m;34;yes;always;true
4141000141100;851993900;f;44;yes;always;true
4141000141100;1344791500;m;46;yes;always;true
4141000157000;904135600;m;56;yes;always;true
4141000157000;1241650700;f;56;yes;always;true
4141000162900;821429800;m;51;yes;sometimes;true
4141000162900;1143083900;f;19;no;never;true
4141000162900;1200888000;f;49;yes;always;true
4141000212000;1222725000;m;39;yes;always;false
4141000212000;1329092900;f;30;yes;always;true
4141000241600;1496674900;f;20;no;never;true
4141000277300;1480538300;f;47;yes;always;true
4141000320900;1222359300;f;56;yes;never;true
4141000320900;1586371800;m;61;yes;sometimes;true
4141000332300;767078900;m;58;yes;always;true
4141000333300;1270025800;f;34;yes;always;true
4141000333300;1361597800;m;35;yes;always;true
4141000341600;1132172900;m;29;yes;always;true
4144000048201;893936901;f;24;yes;always;true
4144000048201;1504870901;m;25;yes;never;false
4145000004400;810763500;f;35;yes;always;true
4145000004400;922853200;m;41;yes;always;true
4145000010400;866541100;m;28;yes;always;true
4145000019300;987520000;m;23;no;never;true
4145000019300;1069663200;f;21;yes;always;true
4145000021200;1364350000;f;83;no;never;false
4145000033000;803231300;m;56;yes;always;true
4145000036900;1116366500;f;70;yes;always;false
4145000059500;1419817000;m;7;no;never;false
4146000020200;1172437600;f;66;no;never;false
4146000028300;1086458200;m;70;yes;always;false
4146000034900;1323671900;f;31;no;never;false
4146000036500;944195100;f;24;yes;sometimes;true
4146000041000;1029205100;m;68;yes;always;false
4146000041000;1515462000;f;59;yes;always;true
4146000041600;1006772000;m;48;yes;always;true
4146000041600;1012090900;f;42;no;never;true
4146000051601;1488059901;m;54;yes;always;true
4146000062800;1212276400;m;34;yes;sometimes;true
4146000101500;1177572700;m;47;yes;always;true
4146000101500;1197891800;f;49;no;never;false
4147000022100;769156400;f;29;yes;always;true
4147000022100;818787600;m;34;yes;sometimes;true
4147000027800;1418776200;m;51;yes;always;true
4147000029700;1321242300;f;26;yes;sometimes;true
4147000042100;1048528400;f;52;yes;always;true
4147000044000;1450938100;m;50;yes;always;true
4161000080700;940455900;f;55;no;never;true
4163000121500;1268080500;m;59;yes;always;true
4163000122000;1589887200;f;36;yes;always;true
4165000073900;809488800;f;51;yes;always;true
4166000011900;1417419000;f;52;yes;always;true
4166000042601;1105824701;m;56;no;never;true
4166000042601;1135042701;f;52;yes;always;false
4169000068001;1020161001;f;72;no;never;false
4170000003300;1101174100;f;48;yes;always;true
4170000017600;975863200;m;50;yes;always;true
4170000056000;1571090900;f;52;yes;always;true
4170000088100;785922600;m;70;yes;always;true
4170000109301;932404201;f;2;no;never;false
4170000109301;1146410201;f;4;no;never;false
4170000109301;1195156701;f;27;yes;never;true
4170000109301;1198163401;m;32;yes;sometimes;true
4170000109301;1247530001;f;60;yes;always;true
4173000000300;1568790300;f;42;no;never;true
4175000016900;854303000;f;42;yes;sometimes;true
4177000047400;1199312500;f;33;yes;sometimes;true
4179000012100;949909900;f;30;yes;always;true
4179000028401;832192601;f;40;no;never;true
4179000028401;1029712501;m;46;yes;always;true
4179000028401;1479361001;m;19;yes;always;true
4182000037400;833788400;f;35;yes;sometimes;true
4183000004300;1396322000;m;49;no;never;true
4183000004301;1156802601;f;5;no;never;false
4183000004301;1206368901;f;43;no;never;false
4183000004301;1396322001;m;49;yes;never;true
4183000004301;1427416401;m;75;yes;never;false
4183000019100;1117896900;m;57;yes;always;true
4183000033900;1164466100;f;42;yes;always;true
4191000010600;823413100;m;4;no;never;false
4191000010600;885847500;f;0;no;never;false
4191000010600;1018779900;m;43;no;never;true
4191000010600;1171686800;f;39;yes;always;true
4191000016400;1126689000;f;72;no;never;false
4192000008000;888114500;m;42;yes;always;true
4192000008000;1096537400;f;54;yes;sometimes;true
4192000013800;1166361800;m;26;yes;always;true
4192000013800;1585206100;f;21;no;never;false
4192000042300;843735900;m;42;yes;always;true
4192000042300;1034243000;f;42;yes;always;false
4192000042300;1125582900;m;19;yes;sometimes;true
4192000042300;1129294900;m;16;no;never;true
4192000051900;878477000;m;65;yes;always;false
4192000051900;1212289800;f;62;yes;sometimes;true
4193000011500;820394100;f;39;yes;sometimes;true
4193000011500;1117011600;m;47;yes;always;true
4193000011500;1601958300;m;3;no;never;false
4193000026400;1062408100;m;38;yes;sometimes;true
4194000013700;1060762300;f;31;yes;always;true
4194000013700;1205415700;m;33;yes;always;true
4194000051500;1351726500;f;59;yes;always;true
4194000051500;1610627500;m;63;yes;always;false
4194000058500;1107033800;m;42;yes;always;true
4194000058500;1159764400;f;40;no;never;true
4194000058500;1286099500;f;11;no;never;false
4194000058500;1354788000;m;14;no;never;false
4194000063100;960740400;f;56;yes;always;true
4194000063100;1044725400;f;25;yes;always;false
4194000072800;858285700;f;55;yes;always;true
4194000072800;1023992000;m;26;yes;sometimes;false
4194000072800;1429037500;m;54;yes;always;false
4194000072801;858285701;f;55;yes;always;true
4194000072801;899968801;m;19;no;never;true
4194000072801;1237437201;f;24;yes;always;true
4194000072801;1429037501;m;54;yes;always;true
4194000074300;828093700;f;83;no;never;false
4195000018800;967555400;f;43;yes;always;true
4195000018800;1376236400;m;4;no;never;false
4195000018800;1393348100;m;40;yes;always;true
4195000054200;875354800;f;45;yes;always;true
4195000054500;1129628300;f;42;yes;always;true
4195000054500;1233004300;m;10;no;never;false
4195000054500;1289220600;m;5;no;never;false
4195000054500;1385605900;m;44;yes;never;true
4196000035800;1100413400;m;28;yes;always;true
4196000036600;1153049000;f;35;yes;always;true
4196000036600;1222769600;m;1;no;never;false
4196000036600;1253463100;m;34;yes;always;true
4196000036800;786437100;f;23;no;never;false
4196000036800;1510514900;m;23;yes;sometimes;true
4196000036800;1566059500;f;1;no;never;false
4196000054900;1427989000;f;65;yes;always;false
4196000063200;1329085400;f;47;yes;always;true
4196000063200;1349226400;m;52;yes;always;true
4196000063200;1563284000;f;14;no;never;false
4196000065600;1095418600;f;77;no;never;false
4196000071500;886894200;m;1;no;never;false
4196000071500;896508400;f;27;yes;sometimes;true
4196000071500;1453313600;m;31;yes;always;true
4197000000700;933652400;f;53;yes;sometimes;true
4197000000700;1280232600;m;25;yes;always;true
4197000000700;1509818200;m;54;yes;sometimes;true
4197000001800;1027460500;m;16;no;never;false
4197000001800;1221622400;m;15;no;never;false
4197000001800;1247441800;f;10;no;never;false
4197000001800;1267168100;f;46;yes;never;true
4197000001801;1027460501;m;16;no;never;false
4197000001801;1221622401;m;15;no;never;true
4197000001801;1247441801;f;10;no;never;false
4197000002600;1261267300;m;2;no;never;false
4197000002600;1319044200;m;39;yes;always;true
4197000002600;1505696700;f;32;yes;always;false
4198000005500;1347411100;f;63;yes;always;true
4198000039100;1165946400;f;72;no;never;false
4198000039100;1422426800;m;49;yes;always;true
4199000021800;1130288300;f;68;no;never;false
4199000021800;1138205300;m;75;no;never;false
4199000021801;1130288301;f;68;yes;always;false
4199000021801;1138205301;m;75;yes;always;false
4199000026800;1442242500;f;64;no;never;true
4200000029300;1302775500;m;28;yes;always;true
4200000031400;1455791900;f;35;yes;always;false
4200000052000;1037954200;f;15;no;never;true
4200000073500;886592400;m;31;yes;always;true
4200000073500;1170196300;m;37;yes;sometimes;true
4200000085600;771394600;m;45;no;never;true
4200000085900;947938300;m;31;yes;always;true
4200000085900;1243863000;f;29;yes;always;true
4200000102400;854335700;m;77;yes;always;false
4200000102400;910150100;f;71;no;never;false
4200000124300;1563308100;f;51;yes;always;true
4201000008000;1327389400;f;80;yes;always;false
4201000016500;946139600;m;27;yes;always;true
4201000016500;1031938100;f;59;yes;always;true
4201000016500;1144827600;m;62;yes;always;false
4201000016501;946139601;m;27;no;never;false
4201000016501;1031938101;f;59;no;never;true
4201000016501;1144827601;m;62;yes;always;true
4201000024900;976029900;f;51;no;never;false
4201000024900;1593206900;m;57;yes;never;true
4201000025500;1514902300;f;41;yes;always;true
4201000030000;893008400;f;57;no;never;false
4201000033600;909288800;f;31;no;never;true
4201000036000;942057100;m;45;yes;always;true
4201000041100;1052122600;m;43;yes;always;true
4201000041101;1052122601;m;43;yes;always;true
4201000066000;1029085500;m;58;yes;never;true
4201000066000;1157236200;m;20;yes;sometimes;true
4201000066900;1388090100;f;90;yes;always;false
4201000074500;970686400;f;9;no;never;false
4201000074500;1172097800;f;11;no;never;false
4201000074500;1360257300;m;52;yes;always;true
4201000074500;1450819800;f;42;no;never;true
4201000091200;819048600;f;0;no;never;false
4201000091200;1010901800;m;37;yes;always;true
4201000091200;1415684800;m;2;no;never;false
4201000091200;1600283500;f;5;no;never;false
4201000092500;1112383500;f;92;yes;always;false
4201000107700;930177900;f;49;yes;always;true
4201000107700;1068953000;m;50;yes;always;true
4201000107700;1492279400;m;25;yes;never;true
4201000122400;1292781900;m;48;yes;sometimes;false
4201000122401;1292781901;m;48;yes;always;true
4201000123300;1012097100;f;34;yes;sometimes;true
4201000135500;1476951200;m;20;yes;always;true
4201000135500;1490609400;m;21;no;never;false
4201000137900;1312423200;f;49;yes;never;true
4201000138800;1608025100;m;45;yes;never;true
4201000165600;1227798400;m;24;no;never;true
4201000166600;1208893900;m;35;yes;always;true
